link,header,time,thumbnail,summary,date
/news-releases/coca-cola-europacific-partners-wird-das-sechste-jahr-in-folge-in-den-dow-jones-sustainability-index-djsi-2021-aufgenommen-831493096.html,Coca-Cola Europacific Partners wird das sechste Jahr in Folge in den Dow Jones Sustainability Index (DJSI) 2021 aufgenommen,2021-11-16 23:13:00,https://mma.prnewswire.com/media/1683824/Coca_Cola_Europacific_Partners_Logo.jpg?p=thumbnail,"Wir sind stolz, bekannt zu geben, dass Coca-Cola Europacific Partners (CCEP) in den Dow Jones Sustainability Index (DJSI) - dem weltweit führenden...",2021-11-16
/news-releases/coca-cola-europacific-partners-figure-pour-la-sixieme-annee-consecutive-dans-l-indice-de-durabilite-dow-jones-djsi-2021-851400870.html,Coca-Cola Europacific Partners figure pour la sixième année consécutive dans l'indice de durabilité Dow Jones (DJSI) 2021,2021-11-16 23:09:00,https://mma.prnewswire.com/media/1683824/Coca_Cola_Europacific_Partners_Logo.jpg?p=thumbnail,Nous sommes fiers d'annoncer que Coca-Cola Europacific Partners (CCEP) a été inscrite à l'indice de durabilité Dow Jones (DJSI) - la principale...,2021-11-16
/news-releases/coca-cola-europacific-partners-es-incluida-en-el-indice-de-sostenibilidad-de-dow-jones-djsi-2021-por-sexto-ano-consecutivo-889760347.html,Coca-Cola Europacific Partners es incluida en el Índice de Sostenibilidad de Dow Jones (DJSI) 2021 por sexto año consecutivo,2021-11-16 23:05:00,https://mma.prnewswire.com/media/1683824/Coca_Cola_Europacific_Partners_Logo.jpg?p=thumbnail,"Nos enorgullece anunciar que Coca-Cola Europacific Partners (CCEP) ha sido incluida en el Índice de Sostenibilidad de Dow Jones (DJSI), el punto de...",2021-11-16
/news-releases/el-museo-nacional-de-la-seda-de-china-presenta-una-nueva-exposicion-sobre-naturaleza-y-moda-884263519.html,El Museo Nacional de la Seda de China presenta una nueva exposición sobre naturaleza y moda,2021-11-16 23:04:00,https://mma.prnewswire.com/media/1689535/image_1.jpg?p=thumbnail,El Museo Nacional de la Seda de China está llevando a cabo una nueva exposición que comenzó el 19 de septiembre y se extenderá hasta el 5 de...,2021-11-16
/news-releases/china-national-silk-museum-zeigt-laufende-ausstellung-wearable-nature-the-gain-and-give-of-fashion-877294199.html,China National Silk Museum zeigt laufende Ausstellung „Wearable Nature: The Gain and Give of Fashion,2021-11-16 23:03:00,https://mma.prnewswire.com/media/1689535/image_1.jpg?p=thumbnail,"Das China National Silk Museum veranstaltet eine neue Ausstellung mit dem Titel „Wearable Nature: The Gain and Give of Fashion"", die am 19. September ...",2021-11-16
/news-releases/usd-7-04-bn-growth-in-ports-and-terminal-operations-market--apac-to-occupy-81-global-market-share--technavio-301425951.html,USD 7.04 Bn growth in Ports and Terminal Operations Market | APAC to Occupy 81% Global Market Share | Technavio,2021-11-16 23:00:00,https://mma.prnewswire.com/media/1688403/Ports_and_Terminal_Market.jpg?p=thumbnail,"The ports and terminal operations market is set to grow by USD 7.04 billion between 2020 and 2025, and register a CAGR of almost 3% over the forecast ...",2021-11-16
/news-releases/les-amazfit-powerbuds-pro-sont-nommes-laureats-des-prix-de-l-innovation-du-ces-2022-853578698.html,Les Amazfit PowerBuds Pro sont nommés lauréats des prix de l'innovation du CES 2022,2021-11-16 22:57:00,https://mma.prnewswire.com/media/1688123/1.jpg?p=thumbnail,"Amazfit, une marque de ZeppHealth (NYSE : ZEPP), a le plaisir d'annoncer que les Amazfit PowerBuds Pro ont été nommés lauréats des prix de...",2021-11-16
/news-releases/ets-expande-presenca-na-india-impulsionando-o-crescimento-das-marcas-toefl-r-e-gre-r--815254145.html,"ETS expande presença na Índia, impulsionando o crescimento das marcas TOEFL® e GRE®",2021-11-16 22:56:00,https://mma.prnewswire.com/media/1688781/ETS_India_Logo.jpg?p=thumbnail,"A organização sem fins lucrativos ETS anunciou hoje a formação da ETS India, estabelecendo oficialmente um escritório no país para aumentar a...",2021-11-16
/news-releases/huobi-ventures-invests-in-zksync-301426325.html,Huobi Ventures invests in zkSync,2021-11-16 22:52:00,,"Huobi Ventures, the investment arm of leading exchange Huobi Global, is beyond excited to be investing in Matter Labs. Besides the investment, Huobi...",2021-11-16
/news-releases/ets-umacnia-swoja-obecnosc-w-indiach-stymulujac-wzrost-kluczowych-marek-toefl-r-i-gre-r--813221046.html,"ETS umacnia swoją obecność w Indiach, stymulując wzrost kluczowych marek TOEFL® i GRE®",2021-11-16 22:47:00,https://mma.prnewswire.com/media/1688781/ETS_India_Logo.jpg?p=thumbnail,"Podmiot non-profit - ETS, poinformował dziś o utworzeniu ETS India, oficjalnie ustanawiając biuro w tym kraju, dzięki czemu zwiększy się globalny...",2021-11-16
/news-releases/supermicro-accelera-la-fornitura-di-cluster-hpc-per-soluzioni-it-totali-con-un-ampio-portafoglio-di-server-archiviazione-soluzioni-di-intelligenza-artificiale-e-raffreddamento-a-liquido-872973104.html,"Supermicro accelera la fornitura di cluster HPC per soluzioni IT totali con un ampio portafoglio di server, archiviazione, soluzioni di intelligenza artificiale e raffreddamento a liquido",2021-11-16 22:46:00,https://mma.prnewswire.com/media/1687582/Supermicro_SC21_Image.jpg?p=thumbnail,"Super Micro Computer, Inc. (SMCI), leader globale nel campo dell'informatica ad alte prestazioni, dello storage, delle soluzioni di rete e della...",2021-11-16
/news-releases/supermicro-uskoriaet-postavki-hpc-klasterov-dlia-kompleksnykh-it-reshenii-805623884.html,Supermicro ускоряет поставки HPC-кластеров для комплексных ИТ-решений,2021-11-16 22:42:00,https://mma.prnewswire.com/media/1687582/Supermicro_SC21_Image.jpg?p=thumbnail,"Компания Super Micro Computer, Inc. (SMCI), один из мировых лидеров в области корпоративных вычислений, хранения информации, сетевых решений и...",2021-11-16
/news-releases/ets-erweitert-seine-prasenz-in-indien-und-treibt-das-wachstum-der-kernmarken-toefl-r-und-gre-r-voran-879750323.html,ETS erweitert seine Präsenz in Indien und treibt das Wachstum der Kernmarken TOEFL® und GRE® voran,2021-11-16 22:41:00,https://mma.prnewswire.com/media/1688781/ETS_India_Logo.jpg?p=thumbnail,"Die gemeinnützige ETS gab heute die Gründung von ETS India bekannt und eröffnete offiziell ein Büro in diesem Land, um die globale Präsenz der...",2021-11-16
/news-releases/supermicro-accelere-la-fourniture-de-clusters-hpc-pour-des-solutions-informatiques-completes-avec-un-large-portefeuille-de-serveurs-de-stockage-de-solutions-d-intelligence-artificielle-et-de-refroidissement-liquide-818728263.html,"Supermicro accélère la fourniture de clusters HPC pour des solutions informatiques complètes avec un large portefeuille de serveurs, de stockage, de solutions d'intelligence artificielle et de refroidissement liquide",2021-11-16 22:39:00,https://mma.prnewswire.com/media/1687582/Supermicro_SC21_Image.jpg?p=thumbnail,"Super Micro Computer, Inc. (SMCI), un chef de file mondial dans le domaine du calcul haute performance, du stockage, des solutions de mise en réseau...",2021-11-16
/news-releases/ets-renforce-sa-presence-en-inde-et-stimule-la-croissance-de-ses-marques-principales-toefl-r-et-gre-r--888185016.html,ETS renforce sa présence en Inde et stimule la croissance de ses marques principales TOEFL® et GRE®,2021-11-16 22:38:00,https://mma.prnewswire.com/media/1688781/ETS_India_Logo.jpg?p=thumbnail,"L'organisation à but non lucratif ETS a annoncé aujourd'hui la création d'ETS India, établissant ainsi officiellement un bureau dans le pays afin de...",2021-11-16
/news-releases/tokyo-international-film-festival-geht-mit-abschlusszeremonie-in-hibiya-yurakucho-ginza-tokios-zentrum-der-filmszene-zu-ende-802003140.html,"Tokyo International Film Festival geht mit Abschlusszeremonie in Hibiya-Yurakucho-Ginza, Tokios Zentrum der Filmszene, zu Ende",2021-11-16 22:37:00,,Das 34. Tokyo International Film Festival (TIFF) ging mit der Bekanntgabe der Gewinner anlässlich der Abschlusszeremonie am 8. November zu Ende. Der...,2021-11-16
/news-releases/le-festival-international-du-film-de-tokyo-se-termine-sur-une-bonne-note-dans-les-nouvelles-salles-du-centre-du-cinema-de-tokyo-a-hibiya-yurakucho-ginza-812381028.html,Le Festival International du Film de Tokyo se termine sur une bonne note dans les nouvelles salles du centre du cinéma de Tokyo à Hibiya-Yurakucho-Ginza,2021-11-16 22:34:00,,Le 34e Festival international du film de Tokyo (TIFF) s'est terminé par l'annonce des lauréats lors de la cérémonie de clôture qui a eu lieu le 8...,2021-11-16
/news-releases/usd-11-16-bn-growth-in-satellite-market-airbus-se-intelsat-sa-and-iss-reshetnev-co-emerge-as-dominant-players--technavio-301424296.html,"USD 11.16 Bn growth in Satellite Market |Airbus SE, Intelsat SA, and ISS-Reshetnev Co. emerge as dominant players | Technavio",2021-11-16 22:30:00,https://mma.prnewswire.com/media/1688400/IRTNTR71145.jpg?p=thumbnail,"The ""Satellite Market by End-user and Geography - Forecast and Analysis 2021-2025"" report has been added to Technavio's offering. The satellite...",2021-11-16
/news-releases/rajitha-boer-rejoint-breakwater-solutions-switzerland-ag-en-tant-que-directeur-general-890922118.html,Rajitha Boer rejoint Breakwater Solutions Switzerland AG en tant que directeur général,2021-11-16 22:29:00,,"Breakwater Solutions Switzerland AG, leader dans le domaine de la gouvernance de l'information et de la gestion des risques liés aux données, a...",2021-11-16
/news-releases/huawei-construit-une-vitrine-isupersite-en-collaboration-avec-china-mobile-zhejiang-et-le-china-mobile-design-institute-862078414.html,Huawei construit une vitrine iSuperSite en collaboration avec China Mobile Zhejiang et le China Mobile Design Institute,2021-11-16 22:20:00,https://mma.prnewswire.com/media/1688140/image.jpg?p=thumbnail,"La vitrine iSuperSite de Huawei, une coentreprise avec China Mobile Zhejiang et le China Mobile Design Institute à Hangzhou, a récemment été agréée....",2021-11-16
/news-releases/viewray-announces-pricing-of-public-offering-of-common-stock-301426306.html,ViewRay Announces Pricing of Public Offering of Common Stock,2021-11-16 22:16:00,https://mma.prnewswire.com/media/560662/ViewRay_Logo.jpg?p=thumbnail,"ViewRay, Inc. (Nasdaq: VRAY), maker of the MRIdian, which combines MRI and external-beam radiation therapy to simultaneously image and treat cancer...",2021-11-16
/news-releases/power-tool-accessories-market-size-to-grow-by-usd-373-87-billion--market-research-insights-highlight-the-increase-in-the-sales-of-passenger-cars-as-key-driver--17000-technavio-reports-301424302.html,Power Tool Accessories Market size to grow by USD 373.87 billion | Market Research Insights Highlight the Increase in the Sales of Passenger Cars as Key Driver | 17000+ Technavio Reports,2021-11-16 22:15:00,https://mma.prnewswire.com/media/1688393/Global_Power_Tool_Accessories_Market.jpg?p=thumbnail,"According to the research report ""Power Tool Accessories Market - Forecast and Analysis Report 2020-2024"", the market witnessed a YOY growth rate of...",2021-11-16
/news-releases/flapper-faz-parceria-com-magnix-para-eletrificar-a-aviacao-na-america-latina-838372818.html,Flapper faz parceria com magniX para eletrificar a aviação na América Latina,2021-11-16 22:14:00,https://mma.prnewswire.com/media/1688337/Flapper_partners_with_magniX.jpg?p=thumbnail,"A magniX, a empresa que impulsiona a revolução da aviação elétrica, e a Flapper, a principal plataforma de fretamento aéreo sob demanda da América...",2021-11-16
/news-releases/digimarc-corporation-neemt-productcloud-bedrijf-evrythng-limited-over-844808900.html,Digimarc Corporation neemt productcloud-bedrijf EVRYTHNG Limited over,2021-11-16 22:12:00,https://mma.prnewswire.com/media/461519/digimarc_logo.jpg?p=thumbnail,"Digimarc Corporation (NASDAQ: DMRC), maker van Digimarc-watermerken die de volgende generatie digitale identificatie- en detectieoplossingen mogelijk ...",2021-11-16
/news-releases/china-biologic-privatization-transaction-led-by-centurium-capital-wins-avcj-deal-of-the-year--large-cap-301426305.html,"China Biologic Privatization Transaction Led by Centurium Capital Wins AVCJ ""Deal of the Year - Large Cap""",2021-11-16 22:11:00,,"The Centurium Capital-led privatization of leading plasma-based biopharmaceutical company China Biologic Products Holdings Inc. (""China Biologic"" or...",2021-11-16
/news-releases/hhcga-partners-with-qliqsoft-301426303.html,HHCGA Partners with QliqSOFT,2021-11-16 22:08:00,,The Hispanic Health Coalition of Georgia (HHCGA) has selected QliqSOFT as its strategic automated patient communications partner. QliqSOFT empowers...,2021-11-16
/news-releases/flapper-se-asocia-con-magnix-para-electrificar-la-aviacion-en-latinoamerica-862360414.html,Flapper se asocia con magniX para electrificar la aviación en Latinoamérica,2021-11-16 22:03:00,https://mma.prnewswire.com/media/1688340/Flapper_partners_with_magniX.jpg?p=thumbnail,"magniX, la compañía que impulsa la revolución de la aviación eléctrica y Flapper, la plataforma líder en Latinoamérica para vuelos chárter a pedido,...",2021-11-16
/news-releases/shipbuilding-market-size-to-grow-by-usd-13-24-billion--market-research-insights-highlight-the-increasing-seaborne-trading-as-key-driver--technavio-301425946.html,Shipbuilding Market Size to Grow by USD 13.24 Billion | Market Research Insights Highlight the Increasing Seaborne Trading as Key Driver | Technavio,2021-11-16 22:00:00,https://mma.prnewswire.com/media/1688392/Shipbuilding_Market.jpg?p=thumbnail,"According to the research report ""Shipbuilding Market - Forecast and Analysis Report 2021-2025"", the market witnessed a YOY growth rate of 3.12% in...",2021-11-16
/news-releases/astm-international-adquiere-wohlers-associates-lider-global-en-inteligencia-de-fabricacion-de-aditivos-886223435.html,"ASTM International adquiere Wohlers Associates, líder global en inteligencia de fabricación de aditivos",2021-11-16 21:58:00,https://mma.prnewswire.com/media/1688629/astm_wohlers.jpg?p=thumbnail,"ASTM, la organización internacional de normalización, anunció hoy la adquisición de Wohlers Associates, líder global en inteligencia en la industria...",2021-11-16
/news-releases/braze-announces-pricing-of-initial-public-offering-301426296.html,Braze Announces Pricing of Initial Public Offering,2021-11-16 21:57:00,https://mma.prnewswire.com/media/606099/Braze_Logo.jpg?p=thumbnail,"Braze, Inc. (""Braze"") today announced the pricing of its initial public offering of 8,000,000 shares of Class A common stock at a price to the public ...",2021-11-16
/news-releases/astm-international-adquiere-wohlers-associates-820854629.html,ASTM International adquiere Wohlers Associates,2021-11-16 21:56:00,https://mma.prnewswire.com/media/1688629/astm_wohlers.jpg?p=thumbnail,"Hoy, la organización de estándares globales ASTM International anunció la adquisición de Wohlers Associates, un líder global en inteligencia en la...",2021-11-16
/news-releases/north-carolina-attorney-generals-investigation-of-puff-bar-is-important-step-to-protect-kids-301426291.html,North Carolina Attorney General's Investigation of Puff Bar Is Important Step to Protect Kids,2021-11-16 21:51:00,https://mma.prnewswire.com/media/458701/campaign_for_tobacco_free_kids_logo.jpg?p=thumbnail,"North Carolina Attorney General Josh Stein today has taken important steps to protect kids from e-cigarettes and nicotine addiction, including...",2021-11-16
/news-releases/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-marathon-digital-holdings-inc---mara-301426134.html,"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors Marathon Digital Holdings, Inc. - MARA",2021-11-16 21:43:00,https://mma.prnewswire.com/media/1486339/Pomerantz_Logo.jpg?p=thumbnail,"Pomerantz LLP is investigating claims on behalf of investors of Marathon Digital Holdings, Inc. (""Marathon"" or the ""Company"") (NASDAQ: MARA). Such...",2021-11-16
/news-releases/sar-sua-alteza-real-principe-mohammed-bin-salman-anuncia-a-fundacao-da-oxagon-o-maior-complexo-industrial-flutuante-do-mundo-877474614.html,"SAR [Sua Alteza Real] Príncipe Mohammed bin Salman anuncia a fundação da OXAGON, o maior complexo industrial flutuante do mundo",2021-11-16 21:37:00,https://mma.prnewswire.com/media/1690020/NEOM_OXAGON.jpg?p=thumbnail,"A Sua Alteza Real Mohammed bin Salman, Príncipe Herdeiro e Presidente do Conselho de Diretores da Empresa NEOM, anunciou nesta data a fundação da...",2021-11-16
/news-releases/pocket-network-integrates-solana-to-significantly-scale-up-the-fastest-growing-blockchain-in-the-world-301426283.html,Pocket Network integrates Solana to significantly scale up the fastest growing blockchain in the world,2021-11-16 21:37:00,,"Pocket Network, a blockchain data ecosystem for Web3 applications, has integrated Solana into its network. Out of Pocket Network's...",2021-11-16
/news-releases/anycubic-showcases-its-leading-practical-additive-manufacturing-solutions-at-formnext-2021-301426281.html,Anycubic Showcases Its Leading Practical Additive Manufacturing Solutions at Formnext 2021,2021-11-16 21:35:00,https://mma.prnewswire.com/media/1690485/Formnext_1.jpg?p=thumbnail,"Anycubic, a leading globally-recognized 3D printer brand, has been keeping busy displaying its latest innovations and 3D printing solutions at...",2021-11-16
/news-releases/kessler-topaz-meltzer--check-llp-announces-a-securities-fraud-class-action-filed-against-snap-inc--snap-301426280.html,"KESSLER TOPAZ MELTZER & CHECK, LLP ANNOUNCES A SECURITIES FRAUD CLASS ACTION FILED AGAINST SNAP INC. - SNAP",2021-11-16 21:32:00,https://mma.prnewswire.com/media/1689991/SNAP__Press_Release_Mp4_Final.mp4?p=medium,"The law firm of Kessler Topaz Meltzer & Check, LLP informs investors that a securities class action lawsuit has been filed against Snap Inc. (""Snap"") ...",2021-11-16
/news-releases/gotu-deadline-reminder-kessler-topaz-meltzer--check-llp--important-december-20-2021-deadline-reminder-for-gaotu-techedu-inc-investors-301426277.html,"GOTU DEADLINE REMINDER: Kessler Topaz Meltzer & Check, LLP - Important December 20, 2021 Deadline Reminder for Gaotu Techedu Inc. Investors",2021-11-16 21:31:00,https://i.ytimg.com/vi/bCYYLsCbAQg/hqdefault.jpg,"The law firm of Kessler Topaz Meltzer & Check, LLP reminds investors that a class action lawsuit has been filed against Goldman Sachs Group Inc....",2021-11-16
/news-releases/stoneco-reports-net-income-of-r-132-7-million-in-q321-and-doubles-its-customer-base-301426177.html,StoneCo Reports Net Income Of R$ 132.7 Million In Q321 And Doubles Its Customer Base,2021-11-16 21:30:00,https://mma.prnewswire.com/media/1690347/LAB_Still_SolucaoCompleta_Q92__2.jpg?p=thumbnail,StoneCo today presented its third quarter financial statements with indicators that point to success in the strategy defined at the time of its IPO...,2021-11-16
/news-releases/ceramic-sanitary-ware-market-research-report-highlights-the-key-findings-in-the-area-of-vendor-landscape-key-market-segments-regions-and-latest-trends-and-drivers--technavio-301424290.html,"Ceramic Sanitary Ware Market Research Report Highlights the Key Findings in the Area of Vendor Landscape, Key Market Segments, Regions, and Latest Trends and Drivers | Technavio",2021-11-16 21:30:00,https://mma.prnewswire.com/media/1688388/Technavio_Ceramic_Sanitary_Ware_Market_1.jpg?p=thumbnail,The latest Ceramic Sanitary Ware Market research report by Technavio infers that the increasing expenditure on bathroom remodeling is driving this...,2021-11-16
/news-releases/asias-first-data-integration-of-health-management-app-and-cgm-data-301425085.html,Asia's First Data Integration of Health Management App and CGM Data,2021-11-16 21:30:00,,Health2Sync announced today to launch a new version of its mobile app that integrates continuous glucose monitoring (CGM) data from Abbott's...,2021-11-16
/news-releases/mixpanel-asegura-una-inversion-de-crecimiento-de-200-millones-de-dolares-894010001.html,Mixpanel asegura una inversión de crecimiento de 200 millones de dólares,2021-11-16 21:27:00,https://mma.prnewswire.com/media/722004/Mixpanel_Inc_Logo.jpg?p=thumbnail,"Mixpanel, la solución líder de análisis de productos que impulsa a más de 6.000 de las empresas digitales más innovadoras del mundo, anunció hoy que...",2021-11-16
/news-releases/christmas-tree-shops-to-spread-holiday-cheer-to-university-mall-301426274.html,Christmas Tree Shops® to Spread Holiday Cheer to University Mall,2021-11-16 21:25:00,,"Christmas Tree Shops announced today the opening of a pop-up shop in Carbondale. The store brings a wide selection of holiday items for decorating,...",2021-11-16
/news-releases/christmas-tree-shops-to-spread-holiday-cheer-to-mallard-pointe-301426271.html,Christmas Tree Shops® to Spread Holiday Cheer to Mallard Pointe,2021-11-16 21:22:00,,"Christmas Tree Shops announced today the opening of a pop-up shop in Charlotte. The store brings a wide selection of holiday items for decorating,...",2021-11-16
/news-releases/christmas-tree-shops-to-spread-holiday-cheer-to-countryside-shops-301426269.html,Christmas Tree Shops® to Spread Holiday Cheer to Countryside Shops,2021-11-16 21:21:00,,"Christmas Tree Shops announced today the opening of a pop-up shop in Cooper City. The store brings a wide selection of holiday items for decorating,...",2021-11-16
