link,header,time,thumbnail,summary,date
/news-releases/new-report-from-common-sense-media-assesses-privacy-policies-of-hundreds-of-education-and-consumer-tech-apps-and-services-301426326.html,New Report from Common Sense Media Assesses Privacy Policies of Hundreds of Education and Consumer Tech Apps and Services,2021-11-17 00:01:00,https://mma.prnewswire.com/media/431495/Common_Sense_Logo.jpg?p=thumbnail,Today Common Sense Media released a comprehensive report examining the privacy trends and practices of hundreds of popular technology companies and...,2021-11-17
/news-releases/lookout-named-a-major-player-in-2021-idc-marketscape-for-cloud-security-gateways-301426343.html,Lookout Named a Major Player in 2021 IDC MarketScape for Cloud Security Gateways,2021-11-17 00:01:00,https://mma.prnewswire.com/media/1163166/Lookout_Logo.jpg?p=thumbnail,"Lookout, Inc., the leader in endpoint-to-cloud security, today announced it has been named a Major Player in the IDC MarketScape Worldwide Cloud...",2021-11-17
/news-releases/attom-expands-property-data-and-analytics-footprint-to-include-climate-change-risk-data-301426344.html,ATTOM Expands Property Data And Analytics Footprint To Include Climate Change Risk Data,2021-11-17 00:01:00,https://mma.prnewswire.com/media/473646/ATTOM_LOGO.jpg?p=thumbnail,"ATTOM, curator of the nation's premier property database, today announced it has added a category of data to its ever-expanding ATTOM Table of Data...",2021-11-17
/news-releases/data-maturity-remains-atop-the-leadership-agenda-301426341.html,Data Maturity Remains Atop the Leadership Agenda,2021-11-17 00:01:00,https://mma.prnewswire.com/media/798393/Boston_Consulting_Group_Logo.jpg?p=thumbnail,"The growth rate of companies' data maturity has almost doubled since 2018, from 8% to 15%. Thirteen percent of companies are at the highest level of...",2021-11-17
/news-releases/new-report-from-common-sense-media-assesses-privacy-policies-of-hundreds-of-education-and-consumer-tech-apps-and-services-877453459.html,New Report from Common Sense Media Assesses Privacy Policies of Hundreds of Education and Consumer Tech Apps and Services,2021-11-17 00:01:00,https://mma.prnewswire.com/media/431495/Common_Sense_Logo.jpg?p=thumbnail,Today Common Sense Media released a comprehensive report examining the privacy trends and practices of hundreds of popular technology companies and...,2021-11-17
/news-releases/wonderful-pistachios-no-shells-launches-new-comedic-commercials-starring-sheldon-the-tortoise-301426385.html,Wonderful Pistachios No Shells Launches New Comedic Commercials Starring Sheldon The Tortoise,2021-11-17 09:05:00,https://mma.prnewswire.com/media/687274/WP_logo_transparent_Logo.jpg?p=thumbnail,"Following Wonderful Pistachios' largest launch ever of its latest No Shells flavors, BBQ and Sea Salt & Vinegar, and after nearly doubling its No...",2021-11-17
/news-releases/synopsys-full-eda-flow-first-to-achieve-samsung-foundry-4lpp-process-certification-301426604.html,Synopsys Full EDA Flow First to Achieve Samsung Foundry 4LPP Process Certification,2021-11-17 09:05:00,,"Highlights: Synopsys Fusion Design Platform and Custom Design Platform are first to achieve Samsung Foundry certification on 4LPP process, part of...",2021-11-17
/news-releases/malbek-wins-2021-legaltech-breakthrough-award-for-contract-management-innovation-of-the-year-301426282.html,"Malbek Wins 2021 LegalTech Breakthrough Award For ""Contract Management Innovation of the Year""",2021-11-17 09:05:00,https://mma.prnewswire.com/media/1166716/Malbek_CMR_logo_Logo.jpg?p=thumbnail,"Malbek, today's most cutting-edge, Contract Lifecycle Management (CLM) platform with a proprietary AI core, today announced it has been selected as...",2021-11-17
/news-releases/commission-for-case-manager-certification-leaders-present-research-on-supporting-nurses-with-self-care-and-resilience-resources-during-covid-19-301425890.html,Commission for Case Manager Certification leaders present research on supporting nurses with self-care and resilience resources during COVID-19,2021-11-17 09:05:00,,"Vivian Campagna, DNP, RN-BC, CCM, chief industry relations officer for the Commission for Case Manager Certification® (CCMC), and Ellen Mitchell, MA, ...",2021-11-17
/news-releases/quicklogic-appoints-radhika-krishnan-to-its-board-of-directors-301426594.html,QuickLogic Appoints Radhika Krishnan to its Board of Directors,2021-11-17 09:04:00,https://mma.prnewswire.com/media/643697/QuickLogic_Logo.jpg?p=thumbnail,"QuickLogic Corporation (NASDAQ: QUIK), a developer of ultra-low power multi-core voice-enabled SoCs, embedded FPGA IP, and Endpoint AI solutions,...",2021-11-17
/news-releases/premise-health-powers-fitness-center-for-great-lakes-cheese-301426587.html,Premise Health Powers Fitness Center for Great Lakes Cheese,2021-11-17 09:04:00,https://mma.prnewswire.com/media/806061/PremiseHealth_Full_Color_CMYK_Logo.jpg?p=thumbnail,"Great Lakes Cheese, the nation's largest natural cheese packager, along with Premise Health, the largest direct health care provider and an OMERS...",2021-11-17
/news-releases/iqhq-selects-sageglass-for-research-and-development-district-in-san-diego-301426140.html,IQHQ Selects SageGlass for Research and Development District in San Diego,2021-11-17 09:04:00,https://mma.prnewswire.com/media/1690234/SageGlass.jpg?p=thumbnail,"Two industry disruptors have joined forces for San Diego's most groundbreaking real estate project. SageGlass, the global leader in electrochromic...",2021-11-17
/news-releases/boardsi-becomes-the-newest-sponsor-of-the-academy-of-united-states-veterans-foundation-301425903.html,Boardsi Becomes The Newest Sponsor Of The Academy Of United States Veterans Foundation,2021-11-17 09:03:00,https://mma.prnewswire.com/media/1554314/Boardsi_Logo.jpg?p=thumbnail,Boardsi announces their most recent partnership with Academy of United States Veterans (AUSV) for the upcoming 7th Annual Veterans Awards (VETTYS)....,2021-11-17
/news-releases/vtech-adds-engaging-new-products-to-baby-infant-toddler-and-preschool-lines-301426770.html,"VTech® Adds Engaging New Products to Baby, Infant, Toddler and Preschool Lines",2021-11-17 09:03:00,https://mma.prnewswire.com/media/1690408/VTech__Sort__Recycle_Ride_On_Truck_lifestyle.jpg?p=thumbnail,"Today VTech® announced the availability of delightful new additions to its popular baby, infant, toddler and preschool lines. The engaging new...",2021-11-17
/news-releases/barracuda-delivers-strong-growth-and-innovation-in-msp-security-solutions-301426255.html,Barracuda Delivers Strong Growth And Innovation In MSP Security Solutions,2021-11-17 09:03:00,https://mma.prnewswire.com/media/324434/barracuda_networks__inc__logo.jpg?p=thumbnail,"Highlights: Barracuda's MSP division saw strong sales performance through Q2 FY2022, driven by key product advancements including Zero Trust Network...",2021-11-17
/news-releases/zenarates-ai-coach-named-a-finalist-for-best-smart-banking-solution-at-the-2021-banking-tech-awards-in-london-301426428.html,Zenarate's AI Coach Named A Finalist For Best Smart Banking Solution At The 2021 Banking Tech Awards In London,2021-11-17 09:03:00,https://mma.prnewswire.com/media/1690386/Zenarate__Logo.jpg?p=thumbnail,"Zenarate, the world's leading conversation simulation solution, today announced its Zenarate AI Coach has been named a Best Smart Banking Tech...",2021-11-17
/news-releases/new-ncobra-study-finds-genetic-damage-from-historical-racism-linked-to-poor-health-and-transgenerational-trauma-in-black-americans-301426779.html,New N'COBRA Study Finds Genetic Damage from Historical Racism Linked to Poor Health and Transgenerational Trauma in Black Americans,2021-11-17 09:03:00,https://mma.prnewswire.com/media/1690854/NCOBRA_logo_ID_59c9bde3103b.jpg?p=thumbnail,"When the wounds are caused by generations of racism, it takes a group like the National Coalition of Blacks for Reparations in America (N'COBRA) to...",2021-11-17
/news-releases/amino-welcomes-enterprise-tech-veterans-andrew-rosenthal-and-rishi-bhatia-to-its-executive-team-301426418.html,Amino Welcomes Enterprise Tech Veterans Andrew Rosenthal and Rishi Bhatia to its Executive Team,2021-11-17 09:02:00,https://mma.prnewswire.com/media/1671484/Amino_Logo.jpg?p=thumbnail,"Amino, the leading healthcare guidance platform, today announced the addition of two veteran enterprise tech executives to its C-suite, welcoming B2B ...",2021-11-17
/news-releases/3mf-consortium-announces-volumetric-design-support-grows-adoption-of-3d-printing-specification-301426769.html,"3MF Consortium Announces Volumetric Design Support, Grows Adoption of 3D Printing Specification",2021-11-17 09:02:00,,"The 3MF Consortium, the organization dedicated to advancing a universal specification for 3D printing, today announced its new Volumetric Design...",2021-11-17
/news-releases/virtana-survey-70-of-cloud-decision-makers-identify-silos-as-impediment-to-digital-transformation-301426063.html,Virtana Survey: 70% of Cloud Decision Makers Identify Silos as Impediment to Digital Transformation,2021-11-17 09:02:00,https://mma.prnewswire.com/media/1245497/Virtana__Logo.jpg?p=thumbnail,New research from Virtana reveals that 70% of cloud decision makers view silos across teams as a hindrance to IT's ability to maximize business value....,2021-11-17
/news-releases/online-furniture-marketplace-kaiyo-announces-inaugural-trend-report-301426098.html,Online Furniture Marketplace Kaiyo Announces Inaugural Trend Report,2021-11-17 09:01:00,https://mma.prnewswire.com/media/1511001/Kaiyo_Logo.jpg?p=thumbnail,"Kaiyo, a full-service marketplace for pre-loved furniture committed to great design, exceptional customer care, and a more sustainable planet, today...",2021-11-17
/news-releases/inflation-and-market-volatility-are-among-top-concerns-of-american-investors-according-to-new-fg-survey-301426777.html,"Inflation and Market Volatility are Among Top Concerns of American Investors, According to New F&G Survey",2021-11-17 09:01:00,https://mma.prnewswire.com/media/468510/Fidelity_Guaranty_Life_Logo.jpg?p=thumbnail,"Nearly three quarters of American investors (73%) are very or somewhat worried about inflation impacting their retirement, according to a new survey...",2021-11-17
/news-releases/treasure-data-unveils-end-to-end-governance-security-and-privacy-foundation-301426577.html,"Treasure Data Unveils End-to-End Governance, Security and Privacy Foundation",2021-11-17 09:01:00,https://mma.prnewswire.com/media/1595445/Treasure_Data_Logo.jpg?p=thumbnail,"Treasure Data™, the leading enterprise customer data platform (CDP), today introduced the Treasure Data Trusted Foundation. The suite of features...",2021-11-17
/news-releases/educative-named-5th-fastest-growing-technology-company-in-the-pacific-northwest-company-debuts-at-number-151-on-the-deloitte-technology-fast-500-list-in-north-america-301426547.html,Educative Named 5th Fastest Growing Technology Company in the Pacific Northwest; Company Debuts at Number 151 on the Deloitte Technology Fast 500™ List in North America,2021-11-17 09:01:00,https://mma.prnewswire.com/media/1513369/Educative_Logo.jpg?p=thumbnail,"Educative, an interactive hands-on skill development platform for software developers and the companies that employ them, today announced it ranked...",2021-11-17
/news-releases/nirvana-a-mental-healthcare-payments-platform-raises-7-5m-from-inspired-capital-to-make-mental-health-care-accessible-to-all-301426292.html,"Nirvana, a Mental Healthcare Payments Platform, raises $7.5M from Inspired Capital to Make Mental Health Care Accessible to All",2021-11-17 09:00:00,,"Nirvana, a mental healthcare payments platform, has raised $7.5M from Inspired Capital with participation from existing investors Eniac Ventures, RTP ...",2021-11-17
/news-releases/retailers-urge-consumers-to-shop-now-new-survey-finds-nearly-three-of-four-retailers-plan-to-offer-fewer-black-friday-deals-301426256.html,Retailers Urge Consumers to Shop Now; New Survey Finds Nearly Three of Four Retailers Plan to Offer Fewer Black Friday Deals,2021-11-17 09:00:00,https://mma.prnewswire.com/media/818424/coupa_Logo.jpg?p=thumbnail,"There will be fewer deals this holiday season due to lingering supply chain disruptions that will continue impacting retailers through 2022,...",2021-11-17
/news-releases/kimberly-clark-named-by-seramount-as-one-of-the-top-75-companies-for-executive-women-for-fifth-consecutive-year-301424128.html,Kimberly-Clark Named by Seramount as One of the Top 75 Companies for Executive Women for Fifth Consecutive Year,2021-11-17 09:00:00,https://mma.prnewswire.com/media/648588/Kimberly_Clark_Logo.jpg?p=thumbnail,Kimberly-Clark today announced that it was named one of the 2021 Top 75 Companies for Executive Women by Seramount (formerly Working Mother Media)...,2021-11-17
/news-releases/mparticle-expands-c-suite-on-heels-of-150-million-series-e-funding-301426321.html,mParticle Expands C-Suite on Heels of $150 Million Series E Funding,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1471487/mParticle_Logo_Black_Logo.jpg?p=thumbnail,"mParticle, the largest independent Customer Data Platform, today announced the appointment of three new executive leaders. On the heels of its $150...",2021-11-17
/news-releases/celebrate-the-festive-season-with-the-gift-of-a-winter-getaway-at-four-seasons-resort-orlando-at-walt-disney-world-resort-301425764.html,Celebrate the Festive Season with the Gift of a Winter Getaway at Four Seasons Resort Orlando at Walt Disney World Resort,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1688926/Lazy_River1334.jpg?p=thumbnail,"Cherish the most wonderful time of the year with a vacation to Four Seasons Resort Orlando at Walt Disney World® Resort, where sunshine reigns...",2021-11-17
/news-releases/corteva-agriscience-y-manna-anuncian-un-acuerdo-para-el-manejo-de-la-irrigacion-en-la-produccion-de-semillas-881559715.html,Corteva Agriscience y Manna anuncian un acuerdo para el manejo de la irrigación en la producción de semillas,2021-11-17 09:00:00,,"Corteva Agriscience, una de las compañías agrícolas más grandes del mundo, y Manna Irrigation, un proveedor líder de soluciones de software de...",2021-11-17
/news-releases/grubhub-launches-robot-delivery-at-the-university-of-arizona-301426288.html,Grubhub Launches Robot Delivery at the University of Arizona,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1654889/Grub_Logo.jpg?p=thumbnail,"Grubhub, the leading online and mobile food-ordering and delivery platform on college campuses, announced today that it's deploying Yandex...",2021-11-17
/news-releases/essential-accessibility-named-one-of-north-americas-fastest-growing-tech-companies-301426564.html,eSSENTIAL Accessibility Named One of North America's Fastest Growing Tech Companies,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1583797/eSSENTIAL_Accessibility_Logo.jpg?p=thumbnail,"eSSENTIAL Accessibility (eA), the leading digital Accessibility-as-a-Service platform, today announced its inclusion in the Deloitte Technology Fast...",2021-11-17
/news-releases/leap-and-companycam-integration-simplifies-the-sales-process-for-home-service-professionals-301426360.html,Leap and CompanyCam Integration Simplifies the Sales Process for Home Service Professionals,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1535187/Leap_Logo.jpg?p=thumbnail,"Leap has partnered with CompanyCam, the widely used photo documentation and communication app for contractors, to integrate the service into Leap's...",2021-11-17
/news-releases/questex-gold--copper-commences-trading-on-the-otcqx-best-market-under-symbol-clasf-301426486.html,QuestEx Gold & Copper commences trading on the OTCQX Best Market under symbol CLASF,2021-11-17 09:00:00,,"VANCOUVER, BC, Nov. 17, 2021 /PRNewswire/ - QuestEx Gold & Copper Ltd. (TSXV: QEX) (OTCQX: CLASF) (""QuestEx"" or the ""Company""), is pleased to...",2021-11-17
/news-releases/pitchbooks-q3-emerging-technology-indicator-reveals-next-generation-of-promising-startups-301426650.html,PitchBook's Q3 Emerging Technology Indicator Reveals Next Generation of Promising Startups,2021-11-17 09:00:00,https://mma.prnewswire.com/media/778190/PitchBook_Logo.jpg?p=thumbnail,"PitchBook, the premier data provider for the private and public equity markets, today released its Q3 2021 Emerging Technology Indicator (ETI), which ...",2021-11-17
/news-releases/owc-introduces-fast-forward-rental-program-for-the-jellyfish-product-line-301426573.html,OWC Introduces Fast Forward Rental Program For The Jellyfish Product Line,2021-11-17 09:00:00,https://mma.prnewswire.com/media/728366/OWC_Logo.jpg?p=thumbnail,"OWC®, the premier zero-emissions Mac and PC technology company, and a respected provider of Memory, External Drives, SSDs, Mac & PC Docking...",2021-11-17
/news-releases/netlify-raises-105-million-to-transform-development-for-the-modern-web-301426328.html,Netlify Raises $105 Million to Transform Development for the Modern Web,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1099201/Netlify_Logo.jpg?p=thumbnail,"Netlify, the most popular way to build, deploy, and scale modern web applications, announced that it has raised $105 million in funding, valuing the...",2021-11-17
/news-releases/unicore-communications-gnss-hardware-available-through-rx-networks-301426261.html,Unicore Communications GNSS Hardware available through Rx Networks,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1690247/Rx_Networks_Inc__Unicore_Communications_GNSS_Hardware_available.jpg?p=thumbnail,"VANCOUVER, BC, Nov. 17, 2021 /PRNewswire/ - Unicore Communications GNSS Hardware is now available through Rx Networks. Unicore Communications GNSS...",2021-11-17
/news-releases/heyday-announces-555-million-in-series-c-funding-to-expand-platform-bolsters-leadership-team-301426417.html,"Heyday Announces $555 Million in Series C Funding to Expand Platform, Bolsters Leadership Team",2021-11-17 09:00:00,https://mma.prnewswire.com/media/1514491/HEYDAY_Logo.jpg?p=thumbnail,"Heyday, a platform for brand building, pioneering a marketplace-first approach to creating the next-generation consumer products company, announced...",2021-11-17
/news-releases/charity-navigator-and-give-lively-equip-millions-of-donors-with-powerful-giving-tool-301426324.html,Charity Navigator and Give Lively Equip Millions of Donors with Powerful Giving Tool,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1690362/Giving_Basket___The_smart__easy_way_to_donate.mp4?p=medium,"Charity Navigator, the world's largest nonprofit evaluator, and Give Lively, a preeminent free fundraising technology platform for nonprofits,...",2021-11-17
/news-releases/pacaso-launches-innovative-luxury-second-home-co-ownership-platform-in-monterey-bay-california-301426538.html,"Pacaso Launches Innovative Luxury Second Home Co-ownership Platform in Monterey Bay, California",2021-11-17 09:00:00,https://mma.prnewswire.com/media/1472527/Pacaso_Logo.jpg?p=thumbnail,"Pacaso, the leading real estate platform that helps people buy and co-own a luxury second home, today announced that it has expanded its service to...",2021-11-17
/news-releases/teamsense-launches-interactive-voice-response-to-text-product-for-those-without-mobile-or-email-access-301426287.html,TeamSense Launches Interactive Voice Response-to-text Product For Those Without Mobile Or Email Access,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1611619/TeamSense_Logo.jpg?p=thumbnail,"TeamSense, app-free digital tools purpose built for the hourly workforce, is launching a new product that ensures EVERY employee has equal access to...",2021-11-17
/news-releases/tony-hortons-power-life--announces-the-launch-of-foundation-phytonutrients-301426317.html,Tony Horton's Power Life ™ Announces the Launch of Foundation Phytonutrients,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1690345/Power_Life_Foundation_Phytonutrients.jpg?p=thumbnail,"Power Life ™, the premier supplement brand founded by fitness icon, Tony Horton, announces the launch of Power Life Foundation Phytonutrients, the...",2021-11-17
/news-releases/maxihost-selects-scala-data-centers-to-extend-brazil-data-center-301426285.html,Maxihost Selects Scala Data Centers to Extend Brazil Data Center,2021-11-17 09:00:00,,Scala Data Centers — the sustainable hyperscalable data center platform founded by DigitalBridge — digital infrastructure investment holding company...,2021-11-17
/news-releases/riverside-partners-exits-rd-altanova-to-advantest-corporation-301426299.html,Riverside Partners Exits R&D Altanova to Advantest Corporation,2021-11-17 09:00:00,,"Riverside Partners, a Boston-based private equity firm, announced today that its portfolio company, R&D Altanova, has been acquired by Advantest...",2021-11-17
/news-releases/terasaki-institute-welcomes-academic-entrepreneur-dr-xiling-shen-as-new-chief-scientific-officer-301426574.html,"Terasaki Institute Welcomes Academic Entrepreneur, Dr. Xiling Shen, as new Chief Scientific Officer",2021-11-17 09:00:00,,"The Terasaki Institute for Biomedical Innovation (TIBI) announces the hiring of its Chief Scientific Officer, Professor Xiling Shen. Professor Shen...",2021-11-17
/news-releases/sure-ranked-number-13-fastest-growing-company-in-north-america-on-the-2021-deloitte-technology-fast-500-301426350.html,Sure Ranked Number 13 Fastest-Growing Company in North America on the 2021 Deloitte Technology Fast 500™,2021-11-17 09:00:00,,"Sure today announced it ranked number 13 on the Deloitte Technology Fast 500™, a ranking of the 500 fastest-growing technology, media,...",2021-11-17
/news-releases/tiki-raises-over-400-000-from-users-with-successful-equity-crowdfunding-301426432.html,"TIKI Raises Over $400,000 From Users With Successful Equity Crowdfunding",2021-11-17 09:00:00,https://mma.prnewswire.com/media/1690241/TIKI_Logo.jpg?p=thumbnail,"TIKI, a revolutionary new data-privacy app that pledges to return data ownership to its users, has announced the success of its recent equity...",2021-11-17
/news-releases/constant-contact-enhances-platform-with-new-features-for-small-businesses-301426270.html,Constant Contact Enhances Platform With New Features For Small Businesses,2021-11-17 09:00:00,https://mma.prnewswire.com/media/476741/Endurance_International_Group_Constant_Contact_Logo.jpg?p=thumbnail,"Constant Contact, a comprehensive digital marketing platform trusted by millions of small businesses, today announced significant upgrades to its...",2021-11-17
/news-releases/load-king-pl180-receives-2021-construction-equipment-magazines-top-100-new-products-award-301426318.html,Load King PL180 Receives 2021 Construction Equipment Magazine's Top 100 New Products Award,2021-11-17 09:00:00,https://mma.prnewswire.com/media/1479960/CTOS_NSCO___Final_Logo.jpg?p=thumbnail,"Construction Equipment Magazine (CE Magazine) has named Load King's PL180 Personnel Lift as one of the Top 100 New Products of 2021. Since 1991, CE...",2021-11-17
/news-releases/acord-ceo-bill-pieroni-presents-new-flagship-study-global-insurance-growth--value-pools-implications--imperatives-at-acord-industry-first-301426276.html,"ACORD CEO Bill Pieroni Presents New Flagship Study: ""Global Insurance Growth & Value Pools: Implications & Imperatives"" at ACORD Industry First",2021-11-17 09:00:00,https://mma.prnewswire.com/media/631946/ACORD_Logo.jpg?p=thumbnail,"ACORD CEO Bill Pieroni presented ACORD's 2021 flagship study ""Global Insurance Growth & Value Pools: Implications & Imperatives"" at ACORD Industry...",2021-11-17
/news-releases/maxihost-selecciona-scala-data-centers-para-ampliar-el-centro-de-datos-de-brasil-883653303.html,Maxihost selecciona Scala Data Centers para ampliar el centro de datos de Brasil,2021-11-17 09:00:00,,"Scala Data Centers, plataforma de centro de datos hiper escalable sostenible fundada por DigitalBridge, compañía de inversión en infraestructura...",2021-11-17
/news-releases/meta-etf-crosses-500-million-in-assets-under-management-301426614.html,META ETF Crosses $500 Million In Assets Under Management,2021-11-17 09:00:00,,"Roundhill Investments, an ETF sponsor focused on offering innovative thematic funds, is pleased to announce that META — the Roundhill Ball Metaverse...",2021-11-17
/news-releases/hilco-redevelopment-partners-bolsters-leadership-at-the-bellwether-district-with-three-key-hires-in-life-sciences-corporate-affairs-and-legal-301426584.html,"Hilco Redevelopment Partners Bolsters Leadership at The Bellwether District with Three Key Hires in Life Sciences, Corporate Affairs, and Legal",2021-11-17 09:00:00,https://mma.prnewswire.com/media/638534/Hilco_Redevelopment_Partners_Logo.jpg?p=thumbnail,"Hilco Redevelopment Partners (HRP), an operating company within Hilco Global, announced today it has bolstered its team at The Bellwether District...",2021-11-17
/news-releases/ireland-prepaid-cards-market-report-2021-market-is-expected-to-grow-by-13-2-to-reach-3-157-billion-in-2021---forecast-to-2025--301426747.html,Ireland Prepaid Cards Market Report 2021: Market is Expected to Grow by 13.2% to Reach $3.157 Billion in 2021 - Forecast to 2025,2021-11-17 09:00:00,https://mma.prnewswire.com/media/539438/Research_and_Markets_Logo.jpg?p=thumbnail,"The ""Ireland Prepaid Cards Market 2021"" report has been added to ResearchAndMarkets.com's offering. According to the Q2 2021 Global Prepaid Card...",2021-11-17
