link,header,time,thumbnail,summary,date
/news-releases/hittrax-and-proplayai-announce-partnership-301423371.html,HitTrax and ProPlayAI Announce Partnership,2021-11-15 09:05:00,https://mma.prnewswire.com/media/1167780/HitTrax_Logo.jpg?p=thumbnail,"InMotion Systems, creator of the HitTrax Data Capture and Simulation System, has teamed up with 3MotionAI, creator of ProPlayAI to bring advanced...",2021-11-15
/news-releases/branch-announces-finalists-for-2021-mobile-growth-awards-301423144.html,Branch Announces Finalists For 2021 Mobile Growth Awards,2021-11-15 09:05:00,https://mma.prnewswire.com/media/326088/Branch_Logo.jpg?p=thumbnail,"Branch (branch.io), the leading cross-platform solution for deep linking and attribution, today announced the finalists for the 2021 Mobile Growth...",2021-11-15
/news-releases/supermicro-accelerates-delivery-of-hpc-clusters-for-total-it-solutions-with-a-broad-portfolio-of-servers-storage-ai-solutions-and-liquid-cooling-301423545.html,"Supermicro Accelerates Delivery of HPC Clusters for Total IT Solutions with a Broad Portfolio of Servers, Storage, AI Solutions, and Liquid Cooling",2021-11-15 09:05:00,https://mma.prnewswire.com/media/1687582/Supermicro_SC21_Image.jpg?p=thumbnail,"Super Micro Computer, Inc. (SMCI), a global leader in high-performance computing, storage, networking solutions, and green computing technology, is...",2021-11-15
/news-releases/red-robin-is-pulling-on-the-heart-strings-of-cheese-lovers-everywhere-with-new-limited-time-offerings-301424049.html,Red Robin is Pulling on the Heart Strings of Cheese Lovers Everywhere with New Limited-Time Offerings,2021-11-15 09:05:00,https://mma.prnewswire.com/media/338206/red_robin_gourmet_burgers__inc__logo.jpg?p=thumbnail,Red Robin Gourmet Burgers and Brews is making cheese enthusiasts' dreams come true with its new Red Robin Cheese Lovers Lineup. Available for a...,2021-11-15
/news-releases/robert-bosch-venture-capital-joins-variantyxs-us-26-million-series-c-funding-round-301424083.html,Robert Bosch Venture Capital joins Variantyx's US $26 million Series C funding round,2021-11-15 09:04:00,,"Robert Bosch Venture Capital GmbH, the corporate venture capital company of the Bosch Group, has completed an investment in Variantyx Inc. Variantyx...",2021-11-15
/news-releases/prelude-growth-partners-sells-stake-in-sol-de-janeiro-to-the-loccitane-group-301424086.html,Prelude Growth Partners Sells Stake in Sol de Janeiro to The L'OCCITANE Group,2021-11-15 09:04:00,,"Prelude Growth Partners, a private equity firm focused on high potential, fast-growing consumer brands, today announced that it has sold its stake in ...",2021-11-15
/news-releases/maytag-brand-introduces-new-chest-freezer-that-is-garage-ready-in-freezer-mode-301423758.html,Maytag Brand Introduces New Chest Freezer that is Garage Ready in Freezer Mode,2021-11-15 09:03:00,https://mma.prnewswire.com/media/1687607/Maytag_Chest_Freezer_with_Garage_Ready_in_Freezer_Mode_Open.jpg?p=thumbnail,Maytag brand introduces the new Maytag® Chest Freezer to provide consumers with a dependable food storage experience even in varying conditions....,2021-11-15
/news-releases/new-westerns-hyper-growth-continues-in-third-quarter-with-99-year-over-year-results-301424061.html,New Western's Hyper-Growth Continues in Third Quarter with 99% Year-Over-Year Results,2021-11-15 09:03:00,https://mma.prnewswire.com/media/1520456/NW_Assets_Trademarked_Vertical_Gold_Logo.jpg?p=thumbnail,"New Western, a national real estate investment company that provides solutions for both homeowners and real estate investors through its exclusive...",2021-11-15
/news-releases/as-launch-of-988-mental-health-crisis-number-looms-nami-poll-finds-broad-support-for-the-system-and-fees-to-fund-it-opposition-to-police-response-to-mental-health-crises-301424080.html,"As Launch of 988 Mental Health Crisis Number Looms, NAMI Poll Finds Broad Support for the System and Fees to Fund It, Opposition to Police Response to Mental Health Crises",2021-11-15 09:03:00,https://mma.prnewswire.com/media/326537/national_alliance_on_mental_illness_logo.jpg?p=thumbnail,With a July 2022 deadline looming for the nationwide launch of a new three-digit number for suicide prevention and mental health crisis — 988 — a new ...,2021-11-15
/news-releases/vision-films-to-release-live-action-fairy-tale-the-adventures-of-snow-white-and-rose-red-301424081.html,Vision Films to Release Live-Action Fairy Tale 'The Adventures of Snow White and Rose Red',2021-11-15 09:03:00,https://mma.prnewswire.com/media/1688233/Vision_Films_Snowwhite_RoseredPoster_1.jpg?p=thumbnail,"Vision Films Inc. (""Vision"") announces the VOD and DVD release of the imaginative family film The Adventures of Snow White and Rose Red on December...",2021-11-15
/news-releases/reeses-gives-us-all-another-thing-to-be-thankful-for-with-a-new-9-inch-reeses-thanksgiving-pie-301423737.html,Reese's Gives Us All Another Thing to be Thankful for with a New 9-Inch Reese's Thanksgiving Pie,2021-11-15 09:02:00,https://mma.prnewswire.com/media/1687521/Reese_s_Pie_Tablespread.jpg?p=thumbnail,"For those who say dessert is the best part of Thanksgiving dinner – we agree! This Thanksgiving, the Reese's brand is giving the traditional pie an...",2021-11-15
/news-releases/duke-energy-named-one-of-north-americas-top-sustainable-companies-for-16th-straight-year-301424046.html,Duke Energy named one of North America's top sustainable companies for 16th straight year,2021-11-15 09:02:00,https://mma.prnewswire.com/media/660545/Duke_Energy_New_Logo.jpg?p=thumbnail,Duke Energy has been named to the Dow Jones Sustainability Index (DJSI) for North America for the 16th consecutive year as the company leads one of...,2021-11-15
/news-releases/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-hycroft-mining-holding-corporation---hymc-301423597.html,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors Hycroft Mining Holding Corporation - HYMC,2021-11-15 09:02:00,https://mma.prnewswire.com/media/1486339/Pomerantz_Logo.jpg?p=thumbnail,"Pomerantz LLP is investigating claims on behalf of investors of Hycroft Mining Holding Corporation (""Hycroft"" or the ""Company"") (NASDAQ: HYMC). Such...",2021-11-15
/news-releases/thomson-reuters-launches-first-edge-computing-tax-engine-on-the-market-301423585.html,Thomson Reuters Launches First Edge-Computing Tax Engine on the Market,2021-11-15 09:01:00,https://mma.prnewswire.com/media/13199/THOMSON_REUTERS_LOGO.jpg?p=thumbnail,Thomson Reuters today announced the launch of the Indirect Tax (IDT) Determination Anywhere platform at its annual SYNERGY Conference for corporate...,2021-11-15
/news-releases/cracker-barrel-old-country-store-announces-new-initiative-to-fight-hunger-in-america-301423658.html,Cracker Barrel Old Country Store Announces New Initiative to Fight Hunger in America,2021-11-15 09:01:00,https://mma.prnewswire.com/media/365217/Cracker_Barrel_Logo.jpg?p=thumbnail,"In recognition of National Philanthropy Day, Cracker Barrel Old Country Store® today announced Cracker Barrel Food for Families, a new initiative...",2021-11-15
/news-releases/sunchips--celebrity-design-expert-bobby-berk-launch-virtual-sunchips-art-seen-contest-301423775.html,"Sunchips® & Celebrity Design Expert Bobby Berk Launch Virtual ""Sunchips Art Seen"" Contest",2021-11-15 09:01:00,https://mma.prnewswire.com/media/1687625/Frito_Lay_North_America_Bobby_Berk.jpg?p=thumbnail,"SunChips, Frito-Lay's popular line of 100% whole grain chips, today announced its partnership with design expert and Emmy-nominated television host...",2021-11-15
/news-releases/choice-privileges-brings-back-customer-favorite-members-only-madness-daily-deals-301424054.html,"Choice Privileges Brings Back Customer-Favorite ""Members Only Madness"" Daily Deals",2021-11-15 09:01:00,https://mma.prnewswire.com/media/1687532/Choice_Privileges.jpg?p=thumbnail,"Choice Privileges, the award-winning loyalty program from Choice Hotels International, Inc. (NYSE: CHH), is once again offering its popular annual...",2021-11-15
/news-releases/helloprenup-teams-up-with-kevin-oleary-and-nirav-tolia-after-appearing-as-a-featured-company-on-abcs-shark-tank-301424078.html,"HelloPrenup Teams Up With Kevin O'Leary and Nirav Tolia After Appearing as a Featured Company on ABC's ""Shark Tank""",2021-11-15 09:01:00,https://mma.prnewswire.com/media/1688301/HelloPrenup_Logo.jpg?p=thumbnail,"HelloPrenup, a new online platform designed to help couples collaborate on creating their own prenuptial agreements, announced today that it has...",2021-11-15
/news-releases/kiss-rocks-its-way-into-the-us-spirits-category-with-the-launch-of-four-premium-liquors-301424076.html,KISS 'Rocks' Its Way Into The U.S. Spirits Category With The Launch Of Four Premium Liquors,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687143/Drink_it_Up_by_KISS.jpg?p=thumbnail,"The Legendary rock and roll band, KISS, debuts their award-winning spirits portfolio, Drink It Up by KISS, in the US. After selling over 100,000...",2021-11-15
/news-releases/unmind-joins-virgin-pulse-partner-network-to-meet-demand-for-workplace-mental-health-support-301422738.html,Unmind joins Virgin Pulse partner network to meet demand for workplace mental health support,2021-11-15 09:00:00,,"Unmind has partnered with Virgin Pulse, a leading global provider of tech-enabled wellbeing solutions, making its workplace mental health platform...",2021-11-15
/news-releases/anycubic-unveils-two-powerful-new-3d-rinters---anycubic-photon-mono-x-6k-and-anycubic-photon-mono-4k-301423114.html,Anycubic Unveils Two Powerful New 3D rinters - Anycubic Photon Mono X 6K and Anycubic Photon Mono 4K,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1686987/image_1.jpg?p=thumbnail,"Anycubic, a leading 3D printer manufacturer, has launched its latest resin-based LCD 3D printer series – the first 9.25-inch 6K desktop model,...",2021-11-15
/news-releases/champlain-college-online-introduces-master-of-science-in-information-technology-301423246.html,Champlain College Online Introduces Master of Science in Information Technology,2021-11-15 09:00:00,,"Champlain College Online, a leader in career-focused adult higher education, today announced the addition of a fully online Master of Science (MS) in ...",2021-11-15
/news-releases/affinity-scares-at-austin-film-festival-with-floras-place---a-short-film-for-phantom-wines-301422773.html,Affinity Scares At Austin Film Festival With Flora's Place - A Short Film For Phantom Wines,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1686642/Floras_Place.mp4?p=medium,"Bogle Vineyards, the Clarksburg, California-based family owned and operated vintner, recently engaged Affinity Creative Group to produce a short film ...",2021-11-15
/news-releases/john-hancock-expands-apple-watch-program-offers-new-apple-watch-series-7-to-life-insurance-customers-301422363.html,"John Hancock Expands Apple Watch Program, Offers New Apple Watch Series 7 to Life Insurance Customers",2021-11-15 09:00:00,https://mma.prnewswire.com/media/1686089/John_Hancock_Insurance_John_Hancock_Expands_Apple_Watch_Program_.jpg?p=thumbnail,"As Baseline Health Amid the Pandemic is Top of Mind, John Hancock Vitality Helps Customers Live Longer, Healthier Lives BOSTON, Nov. 15, 2021...",2021-11-15
/news-releases/st-paul-ice-fishing--winter-sports-show-returns-to-rivercentre-december-3-5-301421782.html,St. Paul Ice Fishing & Winter Sports Show Returns to RiverCentre December 3-5,2021-11-15 09:00:00,,"The Saint Paul Ice Fishing & Winter Sports Show presented by CLAM is back with a live, in person event after a year off, thrilling ice fishing and...",2021-11-15
/news-releases/baltimores-first-zero-energy-multifamily-development-supports-penn-north-community-vision-for-affordable-housing-small-business-and-nonprofit-space-301421662.html,"Baltimore's First Zero Energy Multifamily Development Supports Penn North Community Vision For Affordable Housing, Small Business And Nonprofit Space",2021-11-15 09:00:00,https://mma.prnewswire.com/media/1685227/Enscape_2021_02_18_Street_Renderings_1200px.jpg?p=thumbnail,"The Woodforest CEI-Boulos Opportunity Fund, a high-impact commercial real estate Opportunity Zone fund established by Woodforest National Bank® and...",2021-11-15
/news-releases/coravin-inc-appoints-mikkel-lindsted-as-general-manager-of-coravin-apac-301421667.html,"Coravin, Inc. Appoints Mikkel Lindsted as General Manager of Coravin APAC",2021-11-15 09:00:00,https://mma.prnewswire.com/media/1685322/Coravin_Mikkel_Lindsted.jpg?p=thumbnail,"Coravin, Inc. the premier global wine technology company, announced today the appointment of Mikkel Lindsted as its Vice President & General Manager...",2021-11-15
/news-releases/four-seasons-private-residences-lake-austin-announced-for-prime-lakefront-property-301423296.html,Four Seasons Private Residences Lake Austin Announced For Prime Lakefront Property,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687226/Lake_Austin_Hero_Image.jpg?p=thumbnail,"Leading luxury hospitality company, Four Seasons Hotels and Resorts, Austin Capital Partners and international real estate investment firm Hines...",2021-11-15
/news-releases/cp-recognized-for-continued-sustainability-leadership-again-named-to-2021-dow-jones-sustainability-north-america-index-301423670.html,"CP recognized for continued sustainability leadership, again named to 2021 Dow Jones Sustainability North America Index",2021-11-15 09:00:00,,"CALGARY, AB, Nov. 15, 2021 /PRNewswire/ - Canadian Pacific (TSX: CP) (NYSE: CP) is proud to announce that it has been named to the Dow Jones...",2021-11-15
/news-releases/baby-day-2022-seeks-to-improve-lifelong-outcomes-for-children-across-texas-through-fourth-annual-statewide-celebration-301423468.html,Baby Day 2022 Seeks to Improve Lifelong Outcomes For Children Across Texas Through Fourth Annual Statewide Celebration,2021-11-15 09:00:00,,"Baby Day, the first and only statewide celebration of babies and toddlers presented by leading statewide nonprofit, First3Years, announces their...",2021-11-15
/news-releases/euclid-chemical-acquires-liquid-concrete-admixtures-manufacturer-301423312.html,Euclid Chemical Acquires Liquid Concrete Admixtures Manufacturer,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1134645/The_Euclid_Chemical_Company_Logo.jpg?p=thumbnail,"Euclid Chemical, a leading manufacturer of concrete and masonry construction products, has announced its recent acquisition of the business of Brett...",2021-11-15
/news-releases/verifyme-announces-participation-in-the-anti-counterfeiting-group-ip-roadshow-in-london-on-december-2-2021-301423300.html,"VerifyMe Announces Participation in the Anti-Counterfeiting Group IP Roadshow in London, on December 2, 2021",2021-11-15 09:00:00,https://mma.prnewswire.com/media/1683696/VerifyMe_Logo.jpg?p=thumbnail,"VerifyMe, Inc. (NASDAQ: VRME) (""VerifyMe,"" ""we,"" ""our,"" or the ""Company""), providing brands authenticity testing, supply chain monitoring and...",2021-11-15
/news-releases/icims-announces-musical-performers-for-its-inspire-virtual-conference-301423394.html,iCIMS Announces Musical Performers for its INSPIRE Virtual Conference,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1305759/iCIMS_Logo.jpg?p=thumbnail,"iCIMS, the talent cloud company, today announced folk, rock and soul singer-songwriter Amos Lee and country singer-songwriter Brittney Spencer will...",2021-11-15
/news-releases/venzee-activates-big-box-home-improvement-retail-channels-for-leading-us-furniture-brand-301423306.html,Venzee Activates Big Box Home Improvement Retail Channels for Leading US Furniture Brand,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687317/Venzee_Technologies_Inc__Venzee_Activates_Big_Box_Home_Improveme.jpg?p=thumbnail,"CHICAGO, Nov. 15, 2021 /PRNewswire/ - Venzee Technologies Inc. (TSX-V: VENZ) (OTCQB: VENZF) (""Venzee'' or the ""Company""), the artificial intelligence ...",2021-11-15
/news-releases/mitsubishi-logisnext-americas-awarded-top-workplaces-2021-by-houston-chronicle-301423587.html,"Mitsubishi Logisnext Americas Awarded ""Top Workplaces"" 2021 by Houston Chronicle",2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687711/Mitsubishi_Logisnext_Americas_Logo.jpg?p=thumbnail,"Mitsubishi Logisnext Americas, one of the world's leading manufacturers and providers of material handling, automation and fleet solutions, today...",2021-11-15
/news-releases/downtown-detroit-partnership-names-visit-detroit-as-presenting-sponsor-of-the-rink-at-campus-martius-park-301423522.html,Downtown Detroit Partnership Names Visit Detroit as Presenting Sponsor of The Rink at Campus Martius Park,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687559/Visit_Detroit_Downtown_Detroit_Partnership.jpg?p=thumbnail,"The Downtown Detroit Partnership (DDP) has named Visit Detroit as the presenting sponsor of the 2021-2022 season of The Rink at Campus Martius Park,...",2021-11-15
/news-releases/brokertech-ventures-accelerator-opens-for-2022-cohort-applications-301423173.html,BrokerTech Ventures Accelerator Opens for 2022 Cohort Applications,2021-11-15 09:00:00,,"BrokerTech Ventures (BTV), the industry's first broker-led convening platform and accelerator program focused on delivering innovation to the...",2021-11-15
/news-releases/lg-hosts-mission-launch-virtual-event-301424039.html,LG Hosts 'Mission Launch' Virtual Event,2021-11-15 09:00:00,https://mma.prnewswire.com/media/621883/LG__Logo.jpg?p=thumbnail,"LG Electronics' North America innovation center, LG NOVA, is hosting the Mission Launch virtual event series beginning today, a unique experience...",2021-11-15
/news-releases/bluesail-medical-showcases-its-innovative-products-at-mdedica-2021-in-dusseldorf-301423630.html,Bluesail Medical showcases its innovative products at MDEDICA 2021 in Dusseldorf,2021-11-15 09:00:00,,"Bluesail Medical Co., Ltd (""Bluesail Medical""), a leading medical device enterprise with the complete layout of low,medium and high value...",2021-11-15
/news-releases/memverge-and-open-source-community-partnering-to-protect-distributed-hpc-apps-with-dmtcp-301423469.html,MemVerge and Open Source Community Partnering to Protect Distributed HPC Apps with DMTCP,2021-11-15 09:00:00,https://mma.prnewswire.com/media/845028/MemVerge_Logo.jpg?p=thumbnail,At SC21 MemVerge® and the DMTCP Project announced a partnership designed to accelerate development and adoption of long-awaited Distributed...,2021-11-15
/news-releases/validation-study-showcases-success-of-lsbds-rapid-sars-cov-2-antibody-test-301423944.html,Validation Study Showcases Success of LSBD's Rapid SARS-CoV-2 Antibody Test,2021-11-15 09:00:00,,"The iQ Group Global Ltd (iQG Ltd) (NSX:IQG) on behalf of Life Science Biosensor Diagnostics Pty Ltd (LSBD), has announced the successful completion...",2021-11-15
/news-releases/dancing-hearts-consulting-launches-cutting-edge-research-unearthing-critical-insights-in-ballot-initiatives-and-power-building-301423155.html,Dancing Hearts Consulting Launches Cutting Edge Research Unearthing Critical Insights in Ballot Initiatives and Power-Building,2021-11-15 09:00:00,https://i.ytimg.com/vi/idE6G4t-ZCs/hqdefault.jpg,Dancing Hearts Consulting launches the much anticipated Ballots Building Power platform featuring the cutting-edge Understanding Power-Building...,2021-11-15
/news-releases/engineering-services-outsourcing-market-to-grow-by-usd-187-99-bn-from-2020-to-202517000-technavio-reports-301423052.html,Engineering Services Outsourcing Market to grow by USD 187.99 bn from 2020 to 2025|17000+ Technavio Reports,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687056/Technavio_Engineering_Outsourcing_Market.jpg?p=thumbnail,The engineering services outsourcing market is expected to grow by USD 187.99 billion from 2020 to 2025. Technavio's latest market research report...,2021-11-15
/news-releases/medical-devices-market-to-grow-at-a-cagr-of-5-21-by-2025--17000-technavio-reports-301423048.html,Medical Devices Market to grow at a CAGR of 5.21% by 2025 | 17000+ Technavio Reports,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687060/Technavio_Medical_Devices.jpg?p=thumbnail,"Technavio's latest research report on the Medical Devices Market offers a comprehensive analysis of new product launches, the latest trends, drivers, ...",2021-11-15
/news-releases/el-presidente-de-colombia-visita-start-up-nation-central-en-israel-en-busca-de-inspiracion-para-la-innovacion-805558303.html,El presidente de Colombia visita Start-Up Nation Central en Israel en busca de inspiración para la innovación,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1684371/Start_Up_Nation_Central.jpg?p=thumbnail,"El martes, el presidente colombiano Iván Duque concluyó una visita diplomática de tres días a Israel con una reunión con líderes de innovación...",2021-11-15
/news-releases/constellis-earns-2022-military-friendly-employer-designation-301423282.html,Constellis Earns 2022 Military Friendly® Employer Designation,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687184/Constellis_Logo.jpg?p=thumbnail,"Constellis, a leading provider of essential risk management and mission support services to government and commercial clients worldwide, announced...",2021-11-15
/news-releases/cartcom-acquires-180commerce-to-fuel-marketplace-growth-for-sellers-301423465.html,Cart.com Acquires 180Commerce to Fuel Marketplace Growth for Sellers,2021-11-15 09:00:00,,"Cart.com, the first end-to-end ecommerce-as-a-service provider, today announced the acquisition of 180Commerce, a leading online sales partner with a ...",2021-11-15
/news-releases/the-panasonic-foundation-teams-up-with-million-girls-moonshot-to-increase-equity-in-stem-education-and-inspire-the-next-generation-of-innovators-301423485.html,The Panasonic Foundation Teams Up With Million Girls Moonshot To Increase Equity In Stem Education And Inspire The Next Generation Of Innovators,2021-11-15 09:00:00,https://mma.prnewswire.com/media/1687349/Panasonic_and_MGM.jpg?p=thumbnail,"While women make up half the U.S. workforce, only about a quarter currently hold STEM positions, according to U.S. Census Bureau estimates. With...",2021-11-15
/news-releases/pending-meredith-acquisitions-by-gray-and-iacs-dotdash-receive-regulatory-approvals-301424040.html,Pending Meredith Acquisitions By Gray And IAC's Dotdash Receive Regulatory Approvals,2021-11-15 09:00:00,https://mma.prnewswire.com/media/655329/Meredith_Corporation_Logo.jpg?p=thumbnail,Meredith Corporation (NYSE: MDP) announced today that its pending acquisitions by Gray Television Inc. and IAC's Dotdash Media Inc. received key...,2021-11-15
